* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:38:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Grado SR80e R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6,044.937 109.852 -29.454
6,088.740 109.543 -29.019
6,132.862 109.293 -28.238
6,177.303 109.098 -27.717
6,222.066 108.869 -27.500
6,267.154 108.572 -27.097
6,312.568 108.254 -26.127
6,358.312 107.979 -24.624
6,404.387 107.785 -22.784
6,450.796 107.704 -20.947
6,497.541 107.719 -19.667
6,544.625 107.751 -19.094
6,592.050 107.742 -19.002
6,639.818 107.686 -19.171
6,687.934 107.584 -19.484
6,736.397 107.426 -19.750
6,785.211 107.242 -19.777
6,834.380 107.069 -19.789
6,883.905 106.872 -20.088
6,933.789 106.588 -20.461
6,984.034 106.209 -20.391
7,034.643 105.788 -19.457
7,085.619 105.412 -17.678
7,136.964 105.140 -15.566
7,188.681 104.936 -13.595
7,240.773 104.743 -11.698
7,293.243 104.557 -9.574
7,346.093 104.412 -7.162
7,399.326 104.330 -4.591
7,452.944 104.318 -1.984
7,506.951 104.372 0.583
7,561.350 104.498 3.054
7,616.143 104.717 5.236
7,671.332 105.008 6.659
7,726.922 105.272 7.049
7,782.915 105.409 6.838
7,839.312 105.419 6.917
7,896.120 105.404 7.734
7,953.338 105.460 8.986
8,010.971 105.596 10.206
8,069.022 105.777 11.138
8,127.493 105.976 11.781
8,186.389 106.182 12.174
8,245.711 106.374 12.342
8,305.462 106.552 12.485
8,365.647 106.762 12.644
8,426.268 107.010 12.393
8,487.328 107.219 11.532
8,548.831 107.332 10.508
8,610.779 107.389 9.927
8,673.177 107.480 9.919
8,736.026 107.674 10.117
8,799.331 107.972 9.906
8,863.095 108.306 8.908
8,927.320 108.606 7.179
8,992.011 108.851 4.970
9,057.171 109.044 2.443
9,122.803 109.190 -0.369
9,188.910 109.262 -3.565
9,255.497 109.214 -6.847
9,322.566 109.065 -9.692
9,390.121 108.892 -12.012
9,458.166 108.742 -14.075
9,526.704 108.616 -16.094
9,595.738 108.499 -18.193
9,665.273 108.370 -20.473
9,735.312 108.199 -22.877
9,805.857 107.986 -25.149
9,876.915 107.774 -27.324
9,948.487 107.563 -29.659
10,020.578 107.327 -32.136
10,093.191 107.060 -34.715
10,166.331 106.745 -37.417
10,240.000 106.364 -40.090
10,314.203 105.923 -42.535
10,388.944 105.449 -44.761
10,464.227 104.948 -46.876
10,540.055 104.410 -48.866
10,616.433 103.827 -50.593
10,693.363 103.208 -52.011
10,770.853 102.562 -53.160
10,848.902 101.880 -53.988
10,927.518 101.171 -54.363
11,006.703 100.457 -54.309
11,086.462 99.746 -53.839
11,166.799 99.057 -53.023
11,247.719 98.392 -51.998
11,329.224 97.730 -50.603
11,411.320 97.103 -48.784
11,494.012 96.537 -46.906
11,577.302 95.987 -45.180
11,661.195 95.405 -43.390
11,745.697 94.784 -41.150
11,830.812 94.150 -38.135
11,916.543 93.571 -34.120
12,002.895 93.162 -29.380
12,089.873 92.968 -24.819
12,177.480 92.900 -21.093
