* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -7.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:22:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: B&O BEOPLAY H8 L
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2,076.365 109.046 -83.566
2,091.412 109.194 -83.742
2,106.567 109.344 -83.940
2,121.832 109.496 -84.172
2,137.208 109.650 -84.438
2,152.695 109.804 -84.742
2,168.294 109.957 -85.098
2,184.007 110.106 -85.510
2,199.833 110.250 -85.977
2,215.774 110.387 -86.495
2,231.830 110.514 -87.057
2,248.003 110.627 -87.645
2,264.293 110.724 -88.217
2,280.701 110.805 -88.729
2,297.228 110.872 -89.131
2,313.874 110.934 -89.389
2,330.642 110.999 -89.493
2,347.530 111.078 -89.451
2,364.542 111.181 -89.289
2,381.676 111.316 -89.068
2,398.935 111.486 -88.881
2,416.318 111.685 -88.827
2,433.828 111.903 -88.962
2,451.464 112.127 -89.301
2,469.229 112.349 -89.836
2,487.122 112.563 -90.550
2,505.145 112.764 -91.416
2,523.298 112.947 -92.392
2,541.583 113.110 -93.455
2,560.000 113.249 -94.570
2,578.551 113.363 -95.679
2,597.236 113.458 -96.742
2,616.057 113.539 -97.736
2,635.014 113.612 -98.648
2,654.108 113.680 -99.467
2,673.341 113.746 -100.200
2,692.713 113.814 -100.860
2,712.226 113.890 -101.456
2,731.879 113.977 -102.014
2,751.676 114.078 -102.565
2,771.615 114.189 -103.142
2,791.700 114.309 -103.768
2,811.930 114.437 -104.472
2,832.306 114.569 -105.276
2,852.830 114.699 -106.185
2,873.503 114.826 -107.195
2,894.325 114.945 -108.301
2,915.299 115.055 -109.493
2,936.424 115.151 -110.748
2,957.703 115.233 -112.046
2,979.136 115.303 -113.382
3,000.724 115.357 -114.759
3,022.468 115.395 -116.164
3,044.370 115.415 -117.586
3,066.431 115.417 -119.007
3,088.652 115.400 -120.398
3,111.033 115.363 -121.734
3,133.577 115.304 -122.977
3,156.284 115.231 -124.107
3,179.156 115.150 -125.120
3,202.193 115.065 -126.016
3,225.398 114.980 -126.803
3,248.771 114.894 -127.497
3,272.312 114.808 -128.106
3,296.025 114.725 -128.629
3,319.909 114.643 -129.077
3,343.967 114.567 -129.469
3,368.198 114.495 -129.829
3,392.606 114.424 -130.155
3,417.190 114.354 -130.432
3,441.952 114.282 -130.660
3,466.894 114.210 -130.845
3,492.017 114.137 -130.982
3,517.321 114.062 -131.053
3,542.809 113.989 -131.023
3,568.482 113.920 -130.883
3,594.341 113.861 -130.656
3,620.387 113.811 -130.366
3,646.622 113.766 -130.024
3,673.046 113.724 -129.629
3,699.663 113.685 -129.159
3,726.472 113.654 -128.584
3,753.476 113.638 -127.900
3,780.675 113.640 -127.107
3,808.071 113.660 -126.200
3,835.666 113.703 -125.207
3,863.461 113.773 -124.168
3,891.457 113.873 -123.114
3,919.656 113.998 -122.073
3,948.060 114.150 -121.034
3,976.669 114.332 -119.989
4,005.486 114.549 -118.971
4,034.511 114.802 -118.031
4,063.747 115.087 -117.207
4,093.194 115.398 -116.524
4,122.855 115.737 -115.988
4,152.731 116.103 -115.634
4,182.824 116.491 -115.473
4,213.134 116.898 -115.497
4,243.664 117.327 -115.721
4,274.416 117.779 -116.167
4,305.390 118.250 -116.857
4,336.588 118.742 -117.830
4,368.013 119.251 -119.097
4,399.666 119.775 -120.717
4,431.547 120.293 -122.778
4,463.660 120.781 -125.300
4,496.005 121.201 -128.306
4,528.585 121.529 -131.809
4,561.401 121.776 -135.823
4,594.455 121.960 -140.396
4,627.749 122.088 -145.632
4,661.283 122.171 -151.630
4,695.061 122.218 -158.382
4,729.083 122.224 -165.769
4,763.352 122.184 -173.520
4,797.869 122.106 178.655
4,832.637 121.982 171.117
4,867.656 121.796 164.312
4,902.929 121.504 158.563
4,938.458 121.053 153.962
4,974.244 120.434 150.517
5,010.289 119.683 147.988
5,046.596 118.864 146.062
5,083.166 118.048 144.654
5,120.000 117.273 143.805
5,157.102 116.548 143.411
5,194.472 115.869 143.353
5,232.113 115.231 143.588
5,270.027 114.635 144.062
5,308.216 114.080 144.735
5,346.682 113.565 145.579
5,385.426 113.096 146.547
5,424.451 112.669 147.567
5,463.759 112.273 148.626
5,503.352 111.908 149.723
5,543.231 111.575 150.807
5,583.399 111.268 151.853
5,623.859 110.976 152.862
5,664.612 110.698 153.836
5,705.660 110.433 154.787
5,747.006 110.176 155.743
5,788.651 109.926 156.717
5,830.598 109.685 157.691
5,872.849 109.450 158.667
5,915.406 109.221 159.653
5,958.271 108.998 160.648
6,001.447 108.781 161.674
6,044.937 108.570 162.769
6,088.740 108.368 163.939
6,132.862 108.177 165.175
6,177.303 108.002 166.450
6,222.066 107.843 167.720
6,267.154 107.694 168.971
6,312.568 107.557 170.225
6,358.312 107.433 171.488
6,404.387 107.318 172.767
6,450.796 107.214 174.051
6,497.541 107.119 175.318
6,544.625 107.034 176.583
6,592.050 106.964 177.846
6,639.818 106.907 179.090
6,687.934 106.858 -179.688
6,736.397 106.820 -178.490
6,785.211 106.791 -177.308
6,834.380 106.771 -176.153
6,883.905 106.759 -175.052
6,933.789 106.753 -173.992
6,984.034 106.754 -172.953
7,034.643 106.765 -171.918
7,085.619 106.784 -170.903
7,136.964 106.810 -169.936
7,188.681 106.840 -169.012
7,240.773 106.879 -168.120
7,293.243 106.926 -167.257
7,346.093 106.979 -166.431
7,399.326 107.042 -165.643
7,452.944 107.114 -164.894
7,506.951 107.189 -164.183
7,561.350 107.269 -163.513
7,616.143 107.352 -162.882
7,671.332 107.442 -162.265
7,726.922 107.546 -161.651
7,782.915 107.668 -161.048
7,839.312 107.808 -160.490
7,896.120 107.971 -160.009
7,953.338 108.158 -159.648
8,010.971 108.367 -159.474
8,069.022 108.590 -159.555
8,127.493 108.820 -159.911
8,186.389 109.053 -160.540
8,245.711 109.280 -161.452
8,305.462 109.491 -162.662
8,365.647 109.677 -164.155
8,426.268 109.828 -165.895
8,487.328 109.938 -167.854
8,548.831 110.001 -169.972
8,610.779 110.017 -172.165
8,673.177 109.984 -174.369
8,736.026 109.902 -176.533
8,799.331 109.777 -178.591
8,863.095 109.615 179.495
8,927.320 109.422 177.720
8,992.011 109.203 176.101
9,057.171 108.967 174.682
9,122.803 108.719 173.483
9,188.910 108.462 172.458
9,255.497 108.197 171.546
9,322.566 107.920 170.697
9,390.121 107.630 169.920
9,458.166 107.329 169.304
9,526.704 107.022 168.918
9,595.738 106.709 168.755
9,665.273 106.394 168.815
9,735.312 106.083 169.118
9,805.857 105.790 169.641
9,876.915 105.523 170.315
9,948.487 105.280 171.057
10,020.578 105.059 171.851
10,093.191 104.865 172.695
10,166.331 104.692 173.557
10,240.000 104.535 174.400
10,314.203 104.391 175.216
10,388.944 104.254 176.000
10,464.227 104.126 176.773
10,540.055 104.005 177.579
10,616.433 103.891 178.433
10,693.363 103.785 179.334
10,770.853 103.693 -179.722
10,848.902 103.616 -178.745
10,927.518 103.559 -177.760
11,006.703 103.520 -176.797
11,086.462 103.503 -175.848
11,166.799 103.512 -174.946
11,247.719 103.539 -174.143
11,329.224 103.591 -173.447
11,411.320 103.665 -172.868
11,494.012 103.758 -172.455
11,577.302 103.866 -172.250
11,661.195 103.983 -172.256
11,745.697 104.109 -172.461
11,830.812 104.233 -172.900
11,916.543 104.346 -173.622
12,002.895 104.441 -174.627
12,089.873 104.506 -175.904
12,177.480 104.523 -177.426
12,265.724 104.486 -179.046
12,354.606 104.402 179.399
12,444.133 104.262 177.978
12,534.309 104.079 176.783
12,625.137 103.871 175.932
12,716.624 103.654 175.469
12,808.773 103.454 175.370
12,901.592 103.291 175.554
12,995.082 103.185 175.922
13,089.250 103.154 176.356
13,184.100 103.199 176.662
13,279.637 103.305 176.618
13,375.867 103.449 176.059
13,472.794 103.600 174.904
13,570.423 103.726 173.154
13,668.760 103.804 170.927
